Stock Symbol,name,url,content,description,apiSource,date
GS,"Auction for Sale (Re-Issue) of ‘6.17% GS 2021’, Auction for Sale (Re-Issue) of ‘7.27% GS 2026’, Auction for Sale (Re-Issue) of ‘6.45% GS 2029’, Auction for Sale (Re-Issue) of ‘7.62% GS 2039’, and Auction for Sale (Re-Issue) of ‘7.63% GS 2059’.",https://pib.gov.in/newsite/PrintRelease.aspx?relid=195919,"The Government of India has announced the Sale (re-issue) of (i) 6.17 per cent  Government Stock, 2021  for a notified amount of Rs 2,000 crore (nominal) through price based auction
, (ii) 7.27 per cent  Government Stock, 2026  for a notified amount of  Rs 2… [+1801 chars]","The Government of India has announced the Sale (re-issue) of (i) ‘6.17 per cent Government Stock, 2021’ for a notified amount of Rs 2,000 crore (nominal) through price based auction, (ii) ‘7.27 per cent Government Stock, 2026’ for a notified amount of Rs 2,00…",NewsAPI,2019-12-16
GS,"Auction for Sale (Re-Issue) of ‘6.17% GS 2021’, Auction for Sale (Re-Issue) of ‘7.27% GS 2026’, Auction for Sale (Re-Issue) of ‘6.45% GS 2029’, Auction for Sale (Re-Issue) of ‘7.62% GS 2039’, and Auction for Sale (Re-Issue) of ‘7.63% GS 2059’.",https://pib.gov.in/newsite/PrintRelease.aspx?relid=196191,"The Government of India has announced the Sale (re-issue) of (i) ‘6.17 per cent  Government Stock, 2021’  for a notified amount of Rs 2,000 crore (nominal) through price based auction
, (ii) ‘7.27 per cent  Government Stock, 2026’  for a notified amount of  … [+1816 chars]","The Government of India has announced the Sale (re-issue) of (i) ‘6.17 per cent Government Stock, 2021’ for a notified amount of Rs 2,000 crore (nominal) through price based auction, (ii) ‘7.",NewsAPI,2019-12-30
GS,Repayment of 8.19% GS 2020,https://pib.gov.in/newsite/PrintRelease.aspx?relid=196025,"The repayment of following securities is due as per details given below:  
<table><tr><td>Table: Details of GoI Securities maturing in the month of January, 2020
</td></tr><tr><td>Sl. No.
</td><td>Name of Security
</td><td>Scheduled Date of Repayment
</t… [+2022 chars]","The repayment of following securities is due as per details given below: Table: Details of GoI Securities maturing in the month of January, 2020 Sl.",NewsAPI,2019-12-20
GS,"Auction for Sale (Re-Issue) of ‘6.18% GS 2024’, Auction for Sale (Re-issue) of ‘GoI Floating Rate Bond 2031’, Auction for Sale (Re-Issue) of ‘7.69% GS 2043’, and Auction for Sale (Re-Issue) of ‘7.72% GS 2049’",https://pib.gov.in/newsite/PrintRelease.aspx?relid=196063,"The Government of India has announced the Sale (Re-issue) of (i) ‘6.18 per cent  Government Stock, 2024’ for a notified amount of Rs 4,000 crore (nominal) through price based auction
, (ii) ‘GoI Floating Rate Bonds,  2031’ for a notified amount of Rs 6,000 c… [+1686 chars]","The Government of India has announced the Sale (Re-issue) of (i) ‘6.18 per cent Government Stock, 2024’ for a notified amount of Rs 4,000 crore (nominal) through price based auction, (ii) ‘GoI Floating Rate Bonds, 2031’ for a notified amount of Rs 6,000 crore…",NewsAPI,2019-12-23
GS,JPMorgan vs. Goldman: Who Is Winning The Tussle For Investment Banking Supremacy?,https://www.forbes.com/sites/greatspeculations/2020/01/10/jpmorgan-vs-goldman-who-is-winning-the-tussle-for-investment-banking-supremacy/,"MANHATTAN, NEW YORK, UNITED STATES - 2019/11/20: JPMorgan Chase headquarters in central Manhattan. ... [+] (Photo by Erik McGregor/LightRocket via Getty Images)
LightRocket via Getty Images
Goldman Sachs (NYSE: GS) and JPMorgan (NYSE: JPM) are top of the la… [+14795 chars]","Goldman Sachs (NYSE: GS) and JPMorgan (NYSE: JPM) are top of the largest investment banks in the world. Since the recession, Goldman Sachs has transformed itself from an investment bank heavily focused on securities trading to a bank holding company with dive…",NewsAPI,2020-01-10
GS,Mercato moto e scooter 2019: i modelli più venduti,https://www.hdmotori.it/moto/articoli/n515089/mercato-moto-scooter-modelli-piu-venduti-2019/,"Il mercato moto chiude un 2019 sostanzialmente positivo con un +4,9% rispetto allo scorso anno. Complessivamente sono state vendute 252.294 due ruote (moto e scooter &gt;50cc + veicoli 50cc).
Un risultato positivo nonostante un mese di dicembre che ha fatto … [+4533 chars]",Il mercato moto chiude il 2019 con un segno positivo; Honda al top sia nella categoria degli scooter che in quella delle motociclette.,NewsAPI,2020-01-08
GS,"Here’s How To Score The Best Deal At The Best Time Of The Year To Buy A New Car, Truck, Or SUV",https://www.forbes.com/sites/jimgorzelany/2019/12/16/heres-how-to-score-the-best-deal-at-the-best-time-of-the-year-to-buy-a-new-car-truck-or-suv/,"As part of its year-end sales promotion, Nissan is offering up to $6,250 cash back, or up to $2,250 ... [+] cash and 0.0 percent financing for 72 months on the full-size 2019 Titan pickup truck.
Nissan
If youre thinking about trading in your current car, tr… [+10295 chars]",We’re citing the most generous automakers’ promotions and revealing exactly when you should be able to strike the deepest discounts.,NewsAPI,2019-12-16
GS,Locking Down Project 912SiX,http://www.speedhunters.com/2019/12/locking-project-912six/,"SHARE
 Locking Down Project 912SiX 
Thats right boys and girls, I bought a Porsche. Surprise surprise, right?
Seriously though, this couldnt have been a more predictable outcome after selling my R32 Skyline GT-R. I mean, Ive only been advocating for the cl… [+9750 chars]","That’s right boys and girls, I bought a Porsche. Surprise surprise, right? Seriously though, this couldn’t have been a more predictable outcome after selling my R32 Skyline GT-R. I mean, I’ve only been advocating for the classic Porsche since the day I starte…",NewsAPI,2019-12-18
GS,"Dow Jones Industrial Average Jumps 170 Points, As Apple, Microsoft Lead - Investor's Business Daily",https://www.investors.com/market-trend/stock-market-today/dow-jones-industrial-average-jumps-new-highs-apple-stock-microsoft-stock/,"The stock market recorded fresh all-time highs, as U.S.-Iran tensions continued to ease. The Dow Jones Industrial Average advanced more than 120 points in today's stock market amid strong gains from Dow Jones components Apple and Microsoft.
XDow Jones stock … [+3574 chars]","Dow Jones Industrial Average Jumps 170 Points, As Apple, Microsoft Lead Investor's Business Daily Carlos Ghosn: I was a hostage of Japan CNN Stocks open higher on Wall Street ahead of China trade deal KSL.com S&P 500: Half A Trillion Dollars Could Be Yours If…",NewsAPI,2020-01-09
GS,Performance Of Dow Components In 2019,https://seekingalpha.com/article/4314929-performance-of-dow-components-in-2019,"In 2019, the Dow Jones Industrial Average (DIA) produced a strong 25.3% total return. Of the 30 constituents, 27 produced positive total returns. The tech heavyweights in this old Industrial gauge were the big winners on the year.
The table below presents a … [+3508 chars]","The Dow Jones Industrial Average produced a 25.3% total return in 2019, its best return since 2017.
        Capitalization-weighting the constituents instead of the Dow's price weighting would have produced 38.8% total returns, which would have been the best …",NewsAPI,2020-01-02
HD,Huami and Studio take on Peloton with the Amazfit HomeStudio treadmill,http://techcrunch.com/2020/01/07/huami-and-studio-take-on-peloton-with-the-amazfit-homestudio-treadmill/,"Chinese wearable company Huami and fitness startup Studio are teaming up to build a connected treadmill, which they unveiled today as part of Huami’s keynote as CES.
The most notable feature of the Amazfit HomeStudio is its lack of a traditional treadmill fr… [+2483 chars]","Chinese wearable company Huami and fitness startup Studio are teaming up to build a connected treadmill, which they unveiled today as part of Huami’s keynote as CES. The most notable feature of the Amazfit HomeStudio is its lack of a traditional treadmill fro…",NewsAPI,2020-01-08
HD,TiVo merges with technology licensor Xperi in $3 billion deal,http://techcrunch.com/2019/12/19/tivo-merges-with-technology-licensor-xperi-in-3-billion-deal/,"Earlier this year, TiVo said it was preparing to split itself into two — a product and IP business — in order to make itself more attractive to buyers. Today, the company announced those plans have been put on hold as it has instead merged with technology lic… [+3758 chars]","Earlier this year, TiVo said it was preparing to split itself into two — a product and IP business — in order to make itself more attractive to buyers. Today, the company announced those plans have been put on hold as it has instead merged with technology lic…",NewsAPI,2019-12-19
HD,"This Lenovo tablet doubles as a smart display, and right now it's on sale for less than $200",https://mashable.com/shopping/dec-27-lenovo-smart-tab-p10-tablet-amazon/,"TL;DR: The award-winning Lenovo Smart Tab P10 is currently on sale on Amazon for less than $200. It keeps waffling between a couple of different prices, but the last time we checked, it was listed at $194.46 that's 44% off its usual retail price of $349.99.
… [+2534 chars]","TL;DR: The award-winning Lenovo Smart Tab P10 is currently on sale on Amazon for less than $200. It keeps waffling between a couple of different prices, but the last time we checked, it was listed at $194.46 — that's 44% off its usual retail price of $349.99.…",NewsAPI,2019-12-27
HD,The Origin PC Big O packs a gaming PC and console into a single case,https://www.androidcentral.com/origin-pc-big-o-combines-top-tier-pc-xbox-one-or-ps4,Origin PC announced the Origin PC Big O at CES 2020. The device combines a high-end gaming PC and either an Xbox One S All-Digital or PlayStation 4 Pro into a single case. The entire system is liquid-cooled and allows you to play both the console and gaming P… [+1574 chars],You can play a console and gaming PC at once using just one Origin PC Big O. What you need to know Origin PC announced the 2020 version of the Origin PC Big O at CES 2020. The device combines a high-end gaming PC and a gaming console into one case. The Origin…,NewsAPI,2020-01-06
HD,Forget the OnePlus 7T — here's why you should get the Axon 10 Pro,https://www.androidcentral.com/zte-axon-10-pro-long-term-review,"Source: Joe Maring / Android Central
With flagships from Samsung, Google, and others creeping to and beyond the $1000 marker, it's no surprise that there's a demand for ""lite flagship"" phones that offer a premium experience at a fraction of the cost.
This i… [+11245 chars]","OnePlus isn't the only company making sub-$500 flagships. With flagships from Samsung, Google, and others creeping to and beyond the $1000 marker, it's no surprise that there's a demand for ""lite flagship"" phones that offer a premium experience at a fraction …",NewsAPI,2019-12-16
HD,"Here are the world's largest drone companies and manufacturers to watch and stocks to invest in 2020 (AVAV, AMBA, BA, GPRO, LMT, PARRO, NOC)",https://www.businessinsider.com/drone-manufacturers-companies-invest-stocks,"From conceptualization to actual application, drone manufacturers have taken the theories of sci-fi movies and books and turned them into real-life applications, giving birth to the phenomenon of Unmanned Aerial Vehicles. Drone makers worldwide have been sign… [+9175 chars]",This is a preview of Drones for the Enterprise research report from Business Insider Intelligence. Purchase this report. Business Insider Intelligence offers even more technology coverage with Connectivity & Tech Pro. Subscribe today to receive industry-chang…,NewsAPI,2019-12-20
